id_venta;fecha;id_cliente;id_producto;id_tienda;id_promocion;cantidad;precio_unitario;descuento
56365;2025-11-25;112;469;1;26.0;1;24.49;7.35
16882;05/07/2024;4021;303;5;;1;7.83;0.0
56313;25/11/2025;709;397;11;26.0;2;77.73;46.64
11544;10/05/2024;3793;2;1;;2;6.36;0.0
30776;3 de diciembre de 2024;1497;122;10;28.0;3;92.82;83.54
38210;2025-02-22;4247;268;7;;1;21.3;
35988;2025-01-17;3803;167;10;32.0;1;150.27;7.51
43921;05/06/2025;3611;311;12;;3;41.32;0.0
59716;28/12/2025;1022;197;15;;1;46.26;0.0
57195;2025-12-05;1049;226;4;26.0;2;7.89;4.73
56611;29/11/2025;478;454;7;;2;185.17;0.0
43855;2025-06-04;3601;131;2;;2;9.72;0.0
54413;2025-10-27;2976;309;8;;1;3.04;0.0
26506;2024-10-13;1702;141;5;;2;7.97;
25517;2024-09-30;3101;420;7;9.0;1;8.14;2.44
14696;15/06/2024;4265;314;11;;3;332.81;0.0
37962;18 de febrero de 2025;1852;93;7;10.0;2;11.42;1.14
40148;2025-03-29;3570;197;6;36.0;1;43.77;8.75
35500;10/01/2025;3682;481;8;;1;38.65;0.0
14816;16/06/2024;3052;424;1;;1;54.27;0.0
24069;10/09/2024;3703;96;5;9.0;3;17.31;15.58
12954;26/05/2024;148;455;13;19.0;1;25.65;6.41
35494;2025-01-10;4054;478;15;15.0;1;23.23;1.16
22611;2024-08-23;4758;359;7;;3;10.12;0.0
46546;2025-07-08;4605;465;4;;1;102.77;0.0
4381;9 de febrero de 2024;2409;234;7;;1;65.13;0.0
11238;2024-05-07;4768;314;4;;1;347.32;0.0
32586;2024-12-16;550;140;8;30.0;2;22.03;11.02
59775;28/12/2025;3345;406;15;;1;2.66;0.0
14126;8 de junio de 2024;2556;468;6;;1;50.14;0.0
14217;2024-06-09;873;411;1;;1;79.03;0.0
45024;2025-06-21;4312;154;8;31.0;1;5.18;1.55
34386;29/12/2024;3361;113;5;15.0;1;61.32;3.07
1190;2024-01-11;4899;9;5;;1;38.5;0.0
23579;04/09/2024;4337;195;10;9.0;1;264.65;79.39
32664;16/12/2024;4495;202;2;30.0;2;157.82;78.91
17312;08/07/2024;2377;102;3;;3;79.1;0.0
54569;30 de octubre de 2025;1982;181;6;;1;65.32;0.0
48606;2025-07-26;3617;153;7;;1;35.32;0.0
37408;6 de febrero de 2025;358;96;8;;1;16.94;0.0
58230;2025-12-15;1292;468;12;;2;50.34;0.0
40617;2025-04-07;550;413;12;;1;15.11;0.0
33473;2024-12-22;4977;464;6;;2;28.01;0.0
20823;02/08/2024;2414;224;2;;3;37.62;0.0
53912;18/10/2025;3474;439;5;8.0;1;48.97;2.45
53246;2025-10-07;3887;326;4;25.0;1;70.61;
30336;2024-11-30;1226;167;14;33.0;2;141.55;84.93
56835;02/12/2025;2229;109;15;26.0;1;75.88;22.76
1;01/01/2024;374;231;10;38.0;1;24.95;3.74
29366;2024-11-18;2572;95;11;33.0;1;68.65;20.6
11617;11/05/2024;1323;131;3;19.0;2;9.91;4.96
56019;20/11/2025;434;31;4;26.0;2;52.81;31.69
33637;23 de diciembre de 2024;2730;3;1;;2;91.51;0.0
48877;28 de julio de 2025;1078;491;3;;1;7.07;0.0
43387;2025-05-29;470;89;2;;1;47.48;0.0
19046;20/07/2024;932;380;12;34.0;1;15.84;2.38
59496;26/12/2025;2611;46;7;;1;88.83;0.0
32303;2024-12-14;4816;380;8;;1;15.68;0.0
42383;12 de mayo de 2025;1463;282;14;3.0;1;21.74;6.52
56973;03/12/2025;824;483;14;;3;14.82;0.0
26964;19/10/2024;1392;420;14;24.0;2;8.12;
22553;2024-08-22;1743;273;2;;1;12.42;0.0
21734;12 de agosto de 2024;1736;29;13;;1;19.72;0.0
29525;2024-11-20;2895;469;12;28.0;1;25.07;7.52
32653;16/12/2024;281;393;11;30.0;1;39.78;9.95
43511;2025-05-31;3583;136;13;;1;107.39;0.0
46953;2025-07-12;772;124;2;;1;80.06;0.0
13842;2024-06-05;4829;120;12;;3;5.76;0.0
24462;2024-09-15;3277;439;7;6.0;3;45.03;33.77
31257;06/12/2024;423;307;5;28.0;1;232.73;
28449;2024-11-08;4309;44;15;;1;11.95;0.0
58894;2025-12-21;4367;440;3;;1;96.44;0.0
36603;2025-01-25;4267;296;9;32.0;1;37.77;1.89
39438;17/03/2025;1863;96;12;36.0;1;16.64;3.33
3998;04/02/2024;4336;331;14;;1;28.98;0.0
20219;28 de julio de 2024;3851;432;7;34.0;1;17.17;2.58
49255;2025-08-02;3531;282;6;;1;23.74;0.0
21959;15 de agosto de 2024;2979;483;2;34.0;1;15.81;2.37
20913;2024-08-03;4174;195;3;34.0;2;256.12;76.84
37353;5 de febrero de 2025;515;473;4;;1;26.22;0.0
14730;15 de junio de 2024;2083;9;3;;1;36.79;0.0
20477;2024-07-30;1050;141;15;;2;8.2;0.0
409;2024-01-04;3247;345;6;38.0;1;29.59;4.44
49896;2025-08-11;3148;194;2;;3;49.67;0.0
16461;02/07/2024;1656;206;4;;1;23.67;0.0
52341;21/09/2025;599;383;12;;1;66.91;0.0
32617;16 de diciembre de 2024;342;209;2;;1;312.54;0.0
13259;30/05/2024;3683;16;10;5.0;1;18.73;5.62
24937;22/09/2024;3721;304;9;;1;129.37;0.0
8586;2024-03-29;2841;46;4;;1;94.89;0.0
16202;01/07/2024;3060;318;4;;1;100.88;0.0
54859;04/11/2025;4263;73;10;;1;55.75;0.0
16135;2024-06-30;3126;376;12;;1;14.33;0.0
22683;24/08/2024;2686;394;14;;1;33.17;0.0
22866;2024-08-26;682;144;8;;2;45.29;0.0
29383;18 de noviembre de 2024;2767;395;13;;1;73.76;0.0
22365;20/08/2024;610;87;1;;2;58.74;
48777;28 de julio de 2025;3083;326;1;;1;69.14;0.0
21153;2024-08-06;236;372;11;34.0;1;49.04;7.36
16504;2024-07-03;4628;227;11;;1;79.04;0.0
12770;25 de mayo de 2024;2979;314;5;5.0;1;346.11;103.83
8842;2024-04-01;3247;9;5;37.0;3;38.32;5.75
13339;2024-05-31;667;378;3;5.0;1;35.11;10.53
46165;05/07/2025;3095;78;2;;1;21.8;0.0
15466;2024-06-23;1149;107;2;;1;7.84;0.0
15031;19 de junio de 2024;4405;241;15;;1;74.49;0.0
21221;07/08/2024;2936;9;5;34.0;1;36.11;5.42
44439;2025-06-13;4624;51;6;;1;30.01;0.0
21150;2024-08-06;1117;246;15;34.0;1;7.5;1.12
4944;2024-02-16;1033;87;5;29.0;1;58.04;
34856;02/01/2025;3657;309;3;;1;3.06;
10969;04/05/2024;3276;411;7;20.0;1;72.3;7.23
33344;2024-12-21;4169;350;14;15.0;1;30.56;1.53
30549;02/12/2024;4181;351;10;28.0;1;38.34;11.5
11060;5 de mayo de 2024;1723;352;5;;1;35.96;0.0
26447;2024-10-12;1529;127;15;;1;56.75;0.0
35643;12/01/2025;1624;40;2;15.0;1;28.01;1.4
6814;09/03/2024;2328;433;7;;1;46.42;0.0
26080;07/10/2024;2691;411;11;;1;79.33;0.0
35009;4 de enero de 2025;4124;242;15;;1;81.68;0.0
14708;2024-06-15;2423;439;6;;1;45.1;0.0
58554;18/12/2025;2415;30;15;;1;7.55;
53021;04/10/2025;2259;478;11;25.0;1;24.92;6.23
826;08/01/2024;4314;196;9;38.0;1;3.36;0.5
32389;14/12/2024;4174;196;9;30.0;1;3.17;
48716;27/07/2025;4651;268;1;;2;21.52;0.0
8500;28 de marzo de 2024;3887;239;3;;1;10.56;0.0
59857;2025-12-29;1789;361;7;;1;19.07;0.0
42204;2025-05-10;1022;439;7;;1;48.77;0.0
2488;2024-01-22;1160;36;7;;2;18.45;0.0
26681;15/10/2024;3477;395;6;;2;70.07;0.0
45820;2025-07-02;1863;395;7;;1;70.24;0.0
14122;2024-06-08;676;361;12;;2;19.66;0.0
39814;23/03/2025;3131;360;15;;2;101.22;0.0
15072;19/06/2024;3595;166;12;;1;14.73;0.0
28952;2024-11-13;3363;65;7;28.0;1;14.29;4.29
10875;2024-05-03;3470;153;9;20.0;1;32.57;3.26
32524;15 de diciembre de 2024;487;202;13;;2;154.59;0.0
3040;2024-01-27;2169;488;14;11.0;2;61.67;12.33
39484;17/03/2025;1764;286;10;;2;103.44;0.0
31606;2024-12-09;2260;323;8;30.0;1;28.19;7.05
7702;2024-03-20;1544;11;14;;1;12.6;0.0
56628;29/11/2025;2434;282;12;;3;22.71;
30914;04/12/2024;4525;329;4;;1;22.4;
5641;25/02/2024;11;198;13;29.0;1;25.37;7.61
6070;2024-03-02;1303;195;5;;2;275.58;0.0
13149;29/05/2024;3035;262;1;;1;127.2;0.0
23913;2024-09-08;4490;123;2;2.0;1;41.19;4.12
39445;17/03/2025;4044;356;9;36.0;1;179.72;35.94
28661;10/11/2024;4357;375;13;33.0;1;38.54;11.56
20939;2024-08-03;2961;332;1;34.0;2;92.55;27.76
16657;04/07/2024;1872;128;3;;1;17.97;0.0
38609;02/03/2025;1982;174;8;22.0;1;267.35;53.47
18871;2024-07-19;2592;380;15;;1;15.84;0.0
25027;23 de septiembre de 2024;140;479;8;6.0;1;34.64;8.66
30146;2024-11-28;3948;387;6;33.0;3;22.29;20.06
15183;20/06/2024;2167;406;14;;1;2.66;0.0
59787;28/12/2025;2535;53;12;;1;90.97;0.0
32469;2024-12-15;4113;154;9;40.0;1;5.56;1.67
46795;10/07/2025;2961;296;11;;1;36.06;0.0
25013;23/09/2024;3587;304;4;6.0;1;125.97;31.49
8261;26/03/2024;931;97;11;;1;252.05;0.0
31092;2024-12-05;3295;268;7;28.0;1;21.35;6.41
36690;26/01/2025;4924;37;2;32.0;3;15.38;2.31
26498;13/10/2024;1514;226;3;;1;7.7;
15825;27/06/2024;3034;260;12;;1;60.73;0.0
48225;2025-07-22;3476;286;4;;2;104.76;0.0
48731;2025-07-27;4522;180;2;;1;83.17;0.0
4411;2024-02-10;343;131;5;14.0;1;10.57;
46266;05/07/2025;1146;122;3;;2;100.51;0.0
30362;2024-12-01;1566;376;13;;1;15.49;0.0
4452;2024-02-10;323;272;4;;1;188.35;0.0
2466;2024-01-22;4314;197;5;;1;48.71;0.0
19443;22/07/2024;4647;473;10;34.0;1;25.44;3.82
9854;2024-04-18;2144;209;2;12.0;2;298.3;119.32
47319;15/07/2025;2683;246;5;;1;8.06;0.0
25077;2024-09-24;1487;282;8;;1;23.49;0.0
48084;2025-07-21;2620;440;15;;1;92.12;0.0
25798;2024-10-04;2546;457;9;;1;29.17;0.0
20234;2024-07-28;2239;6;13;34.0;3;35.48;15.97
44448;13 de junio de 2025;4139;498;6;;1;54.4;0.0
5524;24/02/2024;2645;258;2;29.0;1;228.32;68.5
35275;2025-01-07;2355;483;8;15.0;1;14.89;0.74
36569;24 de enero de 2025;3856;1506;4;32.0;1;91.17;4.56
22285;2024-08-19;4038;49;11;;1;11.67;0.0
22023;2024-08-16;4615;282;13;34.0;2;23.06;6.92
14682;15/06/2024;609;89;9;;3;52.25;0.0
54662;2025-11-01;96;411;7;;1;79.91;0.0
42982;23/05/2025;1319;40;2;;2;27.72;0.0
42540;2025-05-15;112;287;5;3.0;2;36.39;21.83
46674;2025-07-09;2641;380;2;;3;14.92;0.0
26397;12/10/2024;169;406;5;;1;2.51;0.0
59609;2025-12-27;777;166;8;;2;15.44;0.0
8591;29/03/2024;4708;440;13;37.0;3;97.47;14.62
18865;19/07/2024;423;469;15;23.0;1;26.18;3.93
10572;29/04/2024;1511;6;6;;1;36.21;0.0
32520;2024-12-15;3930;283;13;40.0;2;101.67;61.0
44069;07/06/2025;3527;470;12;;1;51.72;0.0
54786;2025-11-02;4574;317;8;;1;40.82;0.0
46581;08/07/2025;444;454;2;;1;185.44;0.0
59084;2025-12-22;3120;409;10;;2;42.85;0.0
5180;2024-02-19;670;154;14;;1;5.17;0.0
16729;2024-07-04;2804;90;6;;3;322.96;0.0
12643;23/05/2024;1011;320;5;;2;53.26;0.0
34614;2024-12-31;1103;396;9;27.0;1;20.38;6.11
34324;28 de diciembre de 2024;2998;236;9;15.0;1;73.73;3.69
23812;07/09/2024;2240;43;8;2.0;1;13.67;1.37
28680;10/11/2024;3411;233;11;;1;5.08;0.0
55878;18/11/2025;1123;282;14;;1;22.08;0.0
39639;20/03/2025;1854;49;11;;1;11.17;0.0
41954;2025-05-05;2801;440;15;;1;90.99;0.0
19665;24/07/2024;2451;478;1;34.0;1;23.68;3.55
23977;2024-09-09;1619;268;11;2.0;3;21.63;6.49
26315;11/10/2024;2880;402;3;;1;73.31;
43487;30/05/2025;2259;313;4;;1;42.22;0.0
39315;2025-03-14;659;309;13;22.0;2;3.02;1.21
28074;03/11/2024;41;206;4;;2;24.24;0.0
17607;10/07/2024;3115;453;2;23.0;2;69.79;20.94
39000;2025-03-09;2543;224;4;;2;38.56;0.0
21446;10/08/2024;1006;113;10;34.0;1;56.96;8.54
25211;26/09/2024;947;131;15;9.0;3;10.35;9.31
27117;22/10/2024;4106;195;11;24.0;1;269.75;26.98
2194;2024-01-20;4076;176;12;;1;59.71;0.0
21210;6 de agosto de 2024;236;53;11;34.0;1;86.03;12.9
49960;2025-08-13;233;472;4;;1;100.15;
55693;2025-11-15;4122;411;11;;1;76.78;0.0
43600;2025-06-01;4248;103;10;;1;11.66;0.0
49312;03/08/2025;2421;431;1;;3;53.87;0.0
54464;2025-10-28;2894;468;14;;1;52.91;0.0
53444;11/10/2025;2274;304;4;25.0;1;128.87;32.22
30686;2024-12-03;677;381;2;28.0;2;59.92;35.95
4592;2024-02-12;228;144;11;14.0;1;43.67;4.37
16922;06/07/2024;1601;415;9;;1;22.13;0.0
31323;07/12/2024;4957;358;1;40.0;2;17.14;10.28
1025;2024-01-10;4696;98;8;;1;17.39;0.0
58206;15/12/2025;518;345;13;;2;29.25;0.0
35998;17 de enero de 2025;4793;224;15;32.0;1;39.85;1.99
38224;23/02/2025;1854;87;5;;2;60.02;0.0
53592;2025-10-13;4776;380;6;;1;15.25;0.0
14887;17/06/2024;3349;469;9;;1;25.28;0.0
14710;2024-06-15;4915;316;7;;1;4.67;0.0
35628;12/01/2025;3670;440;12;;1;89.37;0.0
2648;2024-01-23;682;89;7;11.0;2;51.36;10.27
131;2 de enero de 2024;3404;389;15;;2;86.61;0.0
33995;2024-12-26;1226;141;14;15.0;2;7.75;0.78
26314;2024-10-11;933;465;12;;1;106.84;0.0
57259;2025-12-05;605;469;2;26.0;1;25.49;7.65
35418;09/01/2025;3287;197;12;;1;47.06;0.0
3606;31/01/2024;734;30;5;11.0;1;7.68;0.77
34969;2025-01-04;3103;406;14;;1;2.53;0.0
56842;2025-12-02;1587;120;12;;1;5.26;0.0
33808;2024-12-24;4300;334;8;27.0;1;62.94;18.88
54671;2025-11-01;4258;134;14;;1;10.44;0.0
2998;26/01/2024;4696;231;8;11.0;1;22.96;2.3
25114;25/09/2024;4442;470;8;6.0;2;53.79;
26834;2024-10-17;1827;25;4;;1;29.95;0.0
31053;2024-12-05;3347;314;12;40.0;1;327.56;98.27
37789;15/02/2025;2100;176;12;;1;57.02;0.0
12024;16/05/2024;1024;380;1;5.0;1;16.0;4.8
16325;1 de julio de 2024;828;120;7;;1;5.44;0.0
30241;2024-11-29;4063;384;14;28.0;1;182.54;54.76
2956;26/01/2024;2223;126;12;11.0;1;10.86;1.09
17477;09/07/2024;1102;169;6;;3;17.32;0.0
35634;12/01/2025;4269;53;9;15.0;2;89.4;8.94
45334;2025-06-25;1371;393;13;31.0;1;42.04;12.61
45218;2025-06-23;2680;282;5;;2;22.09;0.0
31686;09/12/2024;123;307;4;;2;223.77;0.0
43817;04/06/2025;1161;225;10;;1;33.02;0.0
5647;25/02/2024;2852;209;3;;1;316.23;0.0
5086;2024-02-18;3027;279;8;;2;210.61;0.0
48334;2025-07-24;3940;311;8;;1;40.45;0.0
55083;07/11/2025;3120;461;1;;1;112.73;0.0
12559;2024-05-22;748;309;15;5.0;1;2.99;0.9
41352;2025-04-24;59;45;15;;2;86.56;0.0
43270;27/05/2025;2996;348;10;;1;4999.0;0.0
2757;2024-01-24;2698;262;9;11.0;1;124.94;12.49
29999;26/11/2024;3048;331;4;7.0;1;30.25;3.03
11982;16/05/2024;1323;384;7;;1;192.89;0.0
7310;2024-03-15;4152;41;3;;1;1999.0;
19013;20/07/2024;4624;320;6;34.0;2;58.59;17.58
48449;25/07/2025;1078;396;1;;1;18.58;0.0
48132;21 de julio de 2025;2229;226;9;;1;7.7;0.0
38028;19/02/2025;2884;395;11;;1;70.46;0.0
16078;30 de junio de 2024;2384;30;2;;1;7.72;
9321;2024-04-09;236;381;10;37.0;2;60.2;6.02
35198;2025-01-06;2742;268;15;15.0;1;19.83;0.99
50420;2025-08-20;4447;224;9;;3;39.04;0.0
9703;2024-04-15;4924;60;6;;2;88.06;0.0
38555;01/03/2025;4880;479;7;;2;35.29;0.0
5864;2024-02-29;2541;309;3;13.0;1;3.09;0.31
16282;01/07/2024;4580;431;14;;1;54.33;0.0
56324;25/11/2025;3838;469;8;26.0;2;25.77;15.46
51654;2025-09-08;660;176;12;21.0;1;61.16;9.17
26227;9 de octubre de 2024;1028;151;14;;1;25.97;0.0
38417;2025-02-27;1601;274;3;22.0;1;17.88;3.58
41178;2025-04-20;2443;307;6;;1;228.08;
31786;2024-12-10;4939;376;11;30.0;1;14.88;3.72
33696;2024-12-23;2513;67;4;;2;64.59;0.0
38581;02/03/2025;254;85;5;22.0;1;20.5;4.1
12855;2024-05-25;1802;236;14;19.0;1;80.27;20.07
20966;03/08/2024;1240;287;9;34.0;2;34.31;10.29
1589;15/01/2024;4917;154;7;;1;5.59;0.0
12740;2024-05-24;1328;314;7;5.0;2;340.4;204.24
24389;2024-09-14;3626;224;15;6.0;1;37.71;9.43
16660;04/07/2024;1702;134;14;;1;10.67;0.0
2376;2024-01-21;1335;78;3;11.0;1;20.39;2.04
20206;2024-07-28;782;250;7;;2;21.47;0.0
20431;30/07/2024;4026;190;15;34.0;1;44.36;6.65
30466;2024-12-01;2730;70;13;;2;18.8;0.0
17043;06/07/2024;3120;498;8;;1;53.44;0.0
40095;28/03/2025;925;246;11;36.0;1;7.81;1.56
23623;2024-09-05;1006;470;1;9.0;1;56.05;16.81
1838;17/01/2024;4619;78;15;11.0;1;21.65;2.17
28651;10/11/2024;3372;224;13;33.0;1;39.64;11.89
52258;2025-09-20;1389;363;2;;1;77.49;
36345;21/01/2025;3417;420;6;32.0;1;7.99;0.4
43135;25/05/2025;4127;304;12;;2;124.24;0.0
39191;12/03/2025;2991;11;13;22.0;1;13.26;2.65
33708;2024-12-23;2006;431;6;;1;52.59;0.0
16086;30/06/2024;3834;40;4;;1;27.82;0.0
55409;12 de noviembre de 2025;1093;87;4;;1;62.77;0.0
54100;2025-10-22;4893;114;4;;2;32.83;0.0
11572;11/05/2024;2229;154;8;;1;5.16;0.0
2438;22/01/2024;2383;409;10;;1;41.28;
37904;17 de febrero de 2025;4628;417;5;10.0;1;23.17;1.16
10006;2024-04-20;2051;361;15;12.0;3;19.43;11.66
59267;24/12/2025;3956;500;12;;1;98.37;0.0
58794;20 de diciembre de 2025;3409;311;13;;2;39.33;0.0
39174;12/03/2025;2870;141;8;36.0;1;7.9;1.58
44431;2025-06-13;2318;442;2;;1;34.63;0.0
9767;16 de abril de 2024;621;80;2;;1;92.19;0.0
31278;06/12/2024;1322;82;6;28.0;1;59.69;17.91
52939;3 de octubre de 2025;2161;40;14;25.0;1;27.93;6.98
1435;14/01/2024;3247;287;6;;1;35.62;0.0
46048;2025-07-04;3;231;14;;1;23.65;0.0
56149;2025-11-22;3057;93;11;26.0;1;11.13;3.34
4405;2024-02-10;3921;9;13;29.0;1;37.56;11.27
17709;2024-07-11;2488;9;15;23.0;2;39.77;11.93
14173;9 de junio de 2024;1282;314;3;;2;355.07;0.0
10227;2024-04-24;2051;439;3;;1;48.11;0.0
45661;01/07/2025;932;231;5;;1;24.5;0.0
21164;6 de agosto de 2024;4957;134;1;;2;10.58;0.0
58261;2025-12-15;306;489;3;;1;237.15;0.0
3484;30/01/2024;720;166;15;11.0;1;15.11;1.51
46604;08/07/2025;1583;29;6;;2;20.62;0.0
50889;27/08/2025;2302;348;5;;1;42.73;0.0
45418;27/06/2025;4524;141;10;31.0;1;7.65;2.29
50851;2025-08-27;3602;30;11;4.0;1;7.63;1.14
45033;2025-06-21;337;30;3;31.0;1;7.5;2.25
8378;27/03/2024;1226;43;10;37.0;2;13.39;1.34
25293;2024-09-27;1879;282;6;9.0;1;21.58;6.47
13497;02/06/2024;236;11;9;;1;13.48;0.0
23321;01/09/2024;706;475;8;;1;57.7;0.0
11421;2024-05-09;1121;473;6;;999;25.92;0.0
45117;22/06/2025;2939;239;7;31.0;1;10.11;3.03
3845;2024-02-03;1718;131;5;;2;10.27;0.0
59253;24/12/2025;3011;78;5;;2;22.62;0.0
10765;2 de mayo de 2024;702;96;11;20.0;1;17.36;1.74
34150;27/12/2024;1331;291;9;15.0;1;15.28;0.76
33959;26/12/2024;1685;469;10;15.0;1;26.78;1.34
47903;2025-07-20;4021;67;13;;1;60.63;
21548;10/08/2024;4656;310;9;34.0;1;7.69;1.15
37968;18/02/2025;231;399;3;10.0;1;11.0;0.55
23638;2024-09-05;3780;40;3;;1;27.19;0.0
12846;25/05/2024;4470;471;11;;2;34.56;0.0
56837;02/12/2025;1014;490;1;26.0;1;17.17;5.15
39078;10/03/2025;4305;134;10;;1;10.18;0.0
46973;12/07/2025;1200;225;6;;1;34.31;0.0
48161;22/07/2025;1145;498;9;;1;53.67;0.0
54199;2025-10-24;3449;133;7;;2;34.11;0.0
37218;2025-02-02;3224;225;8;;1;36.17;0.0
21747;2024-08-13;2458;70;14;;2;17.56;0.0
33795;2024-12-24;4835;27;12;;2;202.17;0.0
15834;27/06/2024;4583;396;7;;2;18.81;0.0
32424;15/12/2024;4738;131;13;;1;10.21;0.0
15050;19/06/2024;3433;468;5;;1;52.14;0.0
46354;2025-07-06;3027;380;9;;2;15.14;
6712;09/03/2024;4606;211;11;;2;26.63;0.0
59924;2025-12-30;4798;120;8;;2;5.33;0.0
23618;05/09/2024;3402;190;6;;2;48.18;0.0
33239;2024-12-20;4476;52;4;15.0;1;118.92;5.95
33421;21/12/2024;462;346;14;15.0;2;110.91;11.09
17432;2024-07-09;3101;373;4;23.0;1;25.14;3.77
44676;16/06/2025;4525;43;2;;1;13.23;
55933;19/11/2025;3345;282;14;;2;22.83;0.0
46568;08/07/2025;1319;116;13;;1;71.13;0.0
11419;09/05/2024;2492;447;4;;1;147.65;0.0
58599;2025-12-19;2775;60;10;;1;83.18;0.0
24621;17/09/2024;3043;225;12;9.0;1;33.11;9.93
2710;2024-01-24;4352;131;9;11.0;1;10.24;1.02
5495;2024-02-24;1736;420;14;29.0;1;7.84;2.35
55675;15/11/2025;2355;282;7;;1;23.28;0.0
57989;12/12/2025;1134;266;8;;1;13.45;0.0
44030;7 de junio de 2025;1081;93;15;;1;10.67;0.0
51795;2025-09-11;3663;282;7;;2;22.83;0.0
8291;2024-03-26;2670;135;8;;1;22.43;0.0
2906;26 de enero de 2024;2317;431;3;11.0;3;52.01;15.6
40949;2025-04-16;588;497;14;;1;4.59;
57369;6 de diciembre de 2025;3773;65;6;;1;14.19;0.0
49373;2025-08-04;2122;78;14;;1;21.47;0.0
18349;16 de julio de 2024;2434;165;8;23.0;1;50.43;7.56
15779;2024-06-27;2019;195;1;;1;264.39;0.0
40053;27/03/2025;2657;361;3;36.0;1;20.35;4.07
18151;14/07/2024;4228;296;1;;1;37.03;0.0
21760;13 de agosto de 2024;4279;11;14;;2;13.28;0.0
994;2024-01-10;4030;454;2;38.0;1;175.92;26.39
32825;2024-12-18;777;24;4;30.0;1;27.97;6.99
327;2024-01-03;4299;166;9;38.0;1;14.64;2.2
12385;20/05/2024;2157;70;14;;1;18.38;0.0
59457;2025-12-26;4412;156;6;;3;7.42;0.0
42303;11/05/2025;669;496;6;3.0;1;61.8;18.54
28509;2024-11-09;543;377;5;18.0;2;158.45;79.22
25057;24/09/2024;608;307;9;9.0;1;237.97;71.39
36879;2025-01-29;2190;268;9;32.0;1;21.27;1.06
12989;27/05/2024;281;177;12;;2;13.45;0.0
27309;24/10/2024;1790;344;1;24.0;1;42.66;4.27
17236;07/07/2024;1777;314;2;23.0;1;353.15;52.97
11628;2024-05-11;3092;239;7;;1;10.24;0.0
8553;2024-03-29;4255;346;1;37.0;1;110.29;5.51
48193;22/07/2025;2535;380;11;;3;15.6;0.0
24693;18/09/2024;4706;284;6;;2;28.77;0.0
59023;22/12/2025;4669;489;5;;1;223.72;0.0
27037;20 de octubre de 2024;3425;287;10;24.0;1;35.01;3.5
18138;14/07/2024;1626;330;10;23.0;1;24.1;3.62
3125;2024-01-27;1790;349;12;11.0;2;146.33;29.27
19412;2024-07-22;248;346;3;34.0;1;117.33;
5221;20/02/2024;2797;23;1;14.0;1;26.2;2.62
22021;16/08/2024;4765;28;6;;1;17.15;0.0
29802;2024-11-24;1213;478;11;28.0;1;24.06;7.22
10807;2024-05-03;3292;268;9;20.0;1;19.65;1.96
55759;2025-11-16;264;326;1;26.0;3;70.12;
15047;19 de junio de 2024;3861;349;15;;2;142.02;0.0
20760;1 de agosto de 2024;658;372;15;;1;46.12;0.0
45605;30 de junio de 2025;593;120;8;;3;5.32;0.0
1322;2024-01-13;3990;103;3;;1;11.97;
27317;24/10/2024;4772;393;5;;1;43.34;0.0
15267;21/06/2024;4314;6;5;;2;34.28;0.0
59035;22 de diciembre de 2025;3433;154;2;;1;5.24;0.0
55283;2025-11-10;4312;3;2;;1;89.51;0.0
30279;30/11/2024;2454;489;10;28.0;3;217.75;195.97
35857;2025-01-15;4456;309;13;32.0;1;3.07;0.15
12638;2024-05-23;4689;154;5;5.0;2;5.52;3.31
8167;25 de marzo de 2024;4210;166;7;;1;14.11;0.0
24432;15/09/2024;30;454;6;;3;190.13;
37853;2025-02-16;1766;137;9;10.0;1;31.56;1.58
48456;2025-07-25;1078;469;1;;1;26.39;0.0
32214;13 de diciembre de 2024;2575;162;2;40.0;1;29.86;8.96
44486;2025-06-14;316;103;1;;1;12.05;0.0
33049;19/12/2024;3863;166;7;30.0;1;14.34;3.58
13273;2024-05-30;4314;132;15;5.0;1;142.55;42.77
14810;2024-06-16;338;111;12;;2;262.89;0.0
27742;30/10/2024;3517;226;8;18.0;1;7.76;1.94
25914;05/10/2024;3404;268;15;1.0;2;21.65;6.49
14011;2024-06-07;4267;411;1;;1;77.78;0.0
6724;2024-03-09;845;30;8;;1;8.15;0.0
1429;2024-01-13;21;103;2;;1;11.93;0.0
27764;31/10/2024;4061;6;7;;2;34.47;0.0
2858;2024-01-25;3135;268;9;11.0;2;21.81;4.36
51272;2025-09-01;3527;6;13;4.0;1;35.86;5.38
6481;2024-03-06;4300;311;8;;1;41.78;0.0
40257;2025-03-31;4624;268;3;36.0;1;19.76;3.95
28451;8 de noviembre de 2024;3150;151;5;;2;25.41;0.0
46967;12/07/2025;2528;381;10;;1;59.2;0.0
7384;16/03/2024;3886;53;11;;2;82.6;0.0
8208;25/03/2024;3252;247;10;;1;15.15;0.0
34166;27/12/2024;3989;202;14;27.0;1;155.99;46.8
48478;25/07/2025;3001;231;7;;1;23.17;0.0
24709;2024-09-19;4618;315;3;9.0;1;18.01;
3939;04/02/2024;4526;389;12;;1;91.32;0.0
33693;23/12/2024;913;266;11;;1;13.33;0.0
39588;19/03/2025;4052;279;15;;1;217.02;0.0
30208;2024-11-29;3166;111;14;33.0;1;263.64;79.09
25405;2024-09-28;2124;120;3;;1;5.24;0.0
25975;06/10/2024;1854;111;13;;1;264.98;0.0
37216;2025-02-02;3224;3;8;;2;93.65;0.0
1511;14/01/2024;4412;30;5;;1;8.09;0.0
