id_cliente;recencia;frecuencia;monto;afinidad_promociones;afinidad_medicamentos;segmento
2877;380;2;233.02000000000004;0.7589477298086001;0.0;Cazadores de Ofertas
2878;23;10;795.99;0.2706064146534504;0.013291624266636515;Esporádicos Recientes
2880;5;90;6084.79;0.4449405813512052;0.05228446667838989;Leales VIP / Crónicos
2881;36;2;68.65;1.0;0.4078659868900218;Cazadores de Ofertas
2883;11;5;105.24;0.44640820980615736;0.44640820980615736;En Riesgo (Solo Medicamentos)
2884;48;21;2066.29;0.3888999124033897;0.01834205266443723;Frecuentes Regulares
2885;29;3;1201.49;0.0;0.0;Esporádicos Recientes
2886;14;16;789.4;0.30064606029896124;0.14735241955915884;Esporádicos Recientes
2887;21;2;44.99;0.0;0.0;Esporádicos Recientes
2888;203;1;20.62;0.0;1.0;En Riesgo (Solo Medicamentos)
2889;227;5;218.76;0.9724812579996344;0.13645090510148108;Cazadores de Ofertas
2890;667;3;325.28000000000003;0.0;0.0;Esporádicos / Desertores
2891;132;1;25.24;0.0;0.0;Esporádicos Recientes
2892;150;1;58.02;0.0;0.0;Esporádicos Recientes
2893;558;29;1445.64;0.2099831216623779;0.24287512797100244;Esporádicos / Desertores
2894;5;90;6422.92;0.2855912886973526;0.09736537275880752;Leales VIP / Crónicos
2895;183;90;8049.47;0.26057491983944286;0.03738382775511928;Leales VIP / Crónicos
2896;3;6;291.59000000000003;0.5943619465688124;0.0;Esporádicos Recientes
2897;58;15;1382.25;0.8600831976849341;0.08034002532103456;Cazadores de Ofertas
2898;0;8;624.9000000000001;0.0;0.016642662826052167;Esporádicos Recientes
2899;422;34;2254.45;0.4671693761227794;0.04785646166470759;Frecuentes Regulares
2900;415;5;208.61;0.17295431666746558;0.11672498921432337;Esporádicos / Desertores
2901;11;6;418.50000000000006;0.21285543608124252;0.0;Esporádicos Recientes
2902;9;2;104.83000000000001;0.6253934942287512;0.0;Esporádicos Recientes
2903;386;5;223.06;0.0;0.1492423563166861;Esporádicos / Desertores
2904;260;4;373.98;0.5927857104658003;0.08960372212417775;Cazadores de Ofertas
2905;376;68;4931.85;0.4974178046777578;0.04438496710159474;Leales VIP / Crónicos
2906;10;8;819.39;0.05128205128205129;0.14491267894409254;Esporádicos Recientes
2907;667;2;70.22;1.0;0.0;Cazadores de Ofertas
2908;180;5;339.06;0.0;0.0;Esporádicos Recientes
2909;31;25;2361.78;0.021242452726333527;0.05030104412773416;Frecuentes Regulares
2910;689;3;297.48;1.0;0.16982654296087132;Cazadores de Ofertas
2911;203;6;318.35999999999996;0.6103781882145998;0.0;Cazadores de Ofertas
2912;500;2;114.53;0.7480136208853576;0.25198637911464244;Cazadores de Ofertas
2913;545;9;405.01;0.10165181106639343;0.1566874891977976;Esporádicos / Desertores
2914;172;5;368.43;0.0;0.0;Esporádicos Recientes
2915;652;2;37.629999999999995;0.0;0.203029497741164;Esporádicos / Desertores
2916;241;3;193.82000000000002;1.0;0.0;Cazadores de Ofertas
2917;726;1;35.32;0.0;0.0;Esporádicos / Desertores
2918;16;5;536.7700000000001;0.23831436183095175;0.24667921083518074;Esporádicos Recientes
2919;48;9;504.83;1.0;0.0;Cazadores de Ofertas
2920;6;4;778.96;0.7114871110198213;0.056793673616103525;Cazadores de Ofertas
2921;10;34;2398.87;0.31255132624944243;0.04802261064584576;Frecuentes Regulares
2922;257;4;320.13;0.12713585106050668;0.0;Esporádicos Recientes
2923;385;4;74.42999999999999;0.0;0.1514174392046218;Esporádicos / Desertores
2924;35;25;2121.7599999999998;0.25373746323806656;0.07627629892164994;Frecuentes Regulares
2925;332;1;93.29;1.0;0.0;Cazadores de Ofertas
2926;8;39;2746.98;0.21556400119403854;0.05117984113462785;Frecuentes Regulares
2927;44;6;251.69;0.8529142993364854;0.0;Cazadores de Ofertas
2928;101;7;334.65;0.7684446436575528;0.0;Cazadores de Ofertas
2929;24;41;3157.61;0.7481196221192611;0.07715328998831394;Frecuentes Regulares
2930;695;1;14.26;1.0;0.0;Cazadores de Ofertas
2931;340;5;465.56;0.37318498152762264;0.0;Esporádicos / Desertores
2932;594;47;3258.71;0.57955448628445;0.0545737423704472;Frecuentes Regulares
2933;25;24;1736.72;0.3434635404670874;0.019692293518817083;Frecuentes Regulares
2934;536;4;214.81;0.21963595735766492;0.0;Esporádicos / Desertores
2935;58;22;1384.54;0.3098790934173083;0.1331128028081529;Frecuentes Regulares
2936;13;33;3611.86;0.20198180438887442;0.027035931625256793;Frecuentes Regulares
2937;476;22;1692.3;0.331607870944868;0.017680080364001653;Esporádicos / Desertores
2938;5;88;6152.45;0.18375281391965803;0.0864094791505823;Leales VIP / Crónicos
2939;10;33;2063.87;0.2534558862719067;0.0846661853702026;Frecuentes Regulares
2940;471;7;256.85;0.0;0.0;Esporádicos / Desertores
2941;14;24;2171.5699999999997;0.6812352353366459;0.031249280474495416;Frecuentes Regulares
2942;63;7;189.76999999999998;0.15323813036834064;0.15323813036834064;Esporádicos Recientes
2943;28;30;2843.76;0.12053408163839423;0.0640279067150533;Frecuentes Regulares
2944;391;1;331.34000000000003;1.0;0.0;Cazadores de Ofertas
2945;221;1;142.5;0.0;0.0;Esporádicos Recientes
2946;22;30;2011.68;0.43023741350513;0.024551618547681536;Frecuentes Regulares
2947;590;1;22.64;0.0;1.0;En Riesgo (Solo Medicamentos)
2948;679;1;48.78;1.0;0.0;Cazadores de Ofertas
2949;204;6;426.53;0.07725130705929244;0.06266851100743208;Esporádicos Recientes
2950;336;2;131.12;0.0;0.5552928615009152;En Riesgo (Solo Medicamentos)
2951;193;4;249.23000000000002;0.8671909481202102;0.13280905187978975;Cazadores de Ofertas
2952;12;7;362.28999999999996;0.3357255237516907;0.0;Esporádicos Recientes
2953;11;21;1670.52;0.4162356631468046;0.03153509086990877;Frecuentes Regulares
2954;294;3;57.06;0.0;0.24465474938661058;Esporádicos Recientes
2955;149;1;88.13;0.0;0.0;Esporádicos Recientes
2956;303;4;232.16;0.0;0.0;Esporádicos Recientes
2957;169;1;73.84;0.0;0.0;Esporádicos Recientes
2958;12;3;148.34;0.7507078333558043;0.0582445732776055;Cazadores de Ofertas
2959;381;2;29.29;1.0;0.8811881188118812;En Riesgo (Solo Medicamentos)
2960;159;4;507.34;0.06327117909094493;0.0;Esporádicos Recientes
2961;162;35;2519.62;0.3692024987895;0.09242266691008963;Frecuentes Regulares
2962;200;5;347.0;0.3761671469740634;0.30962536023054754;Esporádicos Recientes
2963;142;3;397.84000000000003;0.014427910717876533;0.0;Esporádicos Recientes
2964;603;2;591.42;1.0;0.0;Cazadores de Ofertas
2965;524;3;294.23;0.8927709614927097;0.0;Cazadores de Ofertas
2966;293;1;17.34;1.0;0.0;Cazadores de Ofertas
2968;184;7;242.72;0.8675016479894528;0.14432267633487147;Cazadores de Ofertas
2969;491;3;616.95;0.9328308614960693;0.060588378312667154;Cazadores de Ofertas
2970;221;5;223.07999999999998;0.8239196700735162;0.018379056840595303;Cazadores de Ofertas
2971;179;3;245.81;0.0;0.0;Esporádicos Recientes
2972;28;37;2805.59;0.36752697293617387;0.03855517021375183;Frecuentes Regulares
2973;581;3;173.33;0.4879132291005596;0.5424912017538799;En Riesgo (Solo Medicamentos)
2975;542;31;1835.1000000000001;0.3140537300419596;0.05100539480137321;Esporádicos / Desertores
2976;64;7;1167.98;0.027620335964656934;0.002602784294251614;Esporádicos Recientes
2977;16;8;704.47;0.50267577043735;0.0070975343165784206;Esporádicos Recientes
2978;387;4;124.19999999999999;0.0;0.0;Esporádicos / Desertores
2979;6;61;5005.5;0.37148137049245833;0.04519228848266907;Leales VIP / Crónicos
2980;14;7;440.78;0.0544489314397205;0.15992104904941243;Esporádicos Recientes
2981;11;17;909.11;0.26815236880025517;0.05861776902685043;Esporádicos Recientes
2982;395;10;792.9;0.6479757850926977;0.2908311262454282;Cazadores de Ofertas
2983;9;38;2891.51;0.4839339998824143;0.1396986349692721;Frecuentes Regulares
2984;47;3;172.92000000000002;0.0;0.0;Esporádicos Recientes
2985;172;3;85.34;0.7902507616592453;0.0;Cazadores de Ofertas
2986;23;8;931.44;0.717577084943743;0.05882289787855363;Cazadores de Ofertas
2987;666;1;139.56;0.0;0.0;Esporádicos / Desertores
2988;7;9;467.75;0.0;0.0;Esporádicos Recientes
2989;6;30;1954.1299999999999;0.238975912554436;0.08716410883615726;Frecuentes Regulares
2990;24;35;2021.54;0.46750991818118864;0.05185650543644944;Frecuentes Regulares
2991;1;71;5991.7;0.24993240649565232;0.061646944940501026;Leales VIP / Crónicos
2992;201;4;421.71;0.0;0.0;Esporádicos Recientes
2994;449;2;120.78999999999999;0.0;0.796754698236609;En Riesgo (Solo Medicamentos)
2995;119;31;2510.09;0.41252305694218133;0.06646773621662969;Frecuentes Regulares
2996;217;3;70.69;0.0;0.0;Esporádicos Recientes
2997;365;6;354.48;0.3023019634394042;0.21682464454976302;Esporádicos / Desertores
2998;48;37;2230.29;0.2436499289330087;0.08280537508575118;Frecuentes Regulares
2999;389;4;275.14;0.0;0.1861961183397543;Esporádicos / Desertores
3000;86;8;547.28;0.3587925741850607;0.04867709399210642;Esporádicos Recientes
3001;158;6;465.51;0.0;0.0;Esporádicos Recientes
3002;163;7;384.27;0.6761391729773336;0.0;Cazadores de Ofertas
3003;34;25;2665.0299999999997;0.5556110062550891;0.026367433012011124;Frecuentes Regulares
3004;594;3;125.82;0.5664441265299635;0.0;Esporádicos / Desertores
3005;603;2;29.950000000000003;0.0;0.0;Esporádicos / Desertores
3006;119;6;109.69;0.8369040021879843;0.1254444343148874;Cazadores de Ofertas
3007;8;96;7261.599999999999;0.1748788145863171;0.05953646579266278;Leales VIP / Crónicos
3008;169;6;537.0699999999999;0.49079263410728596;0.17237976427653753;Esporádicos Recientes
3009;612;3;358.83;1.0;0.0;Cazadores de Ofertas
3010;11;16;1095.28;0.3685358994960193;0.15785004747644438;Frecuentes Regulares
3011;6;7;269.37;0.7082822883023351;0.2431970895051416;Cazadores de Ofertas
3012;5;6;611.3;0.0;0.035023719941109116;Esporádicos Recientes
3013;58;8;708.4100000000001;0.19917844186276307;0.16281531881255204;Esporádicos Recientes
3014;569;3;417.53;0.0;0.14212152420185378;Esporádicos / Desertores
3015;188;7;869.6199999999999;0.1912559508750949;0.0180308640555645;Esporádicos Recientes
3016;125;4;137.27;0.0;0.05704086836162307;Esporádicos Recientes
3017;213;4;202.38;0.5081035675462002;0.0;Cazadores de Ofertas
3018;91;7;153.83;0.610284079828382;0.0;Cazadores de Ofertas
3019;203;5;419.99;0.32443629610228814;0.0;Esporádicos Recientes
3020;89;3;576.04;0.008853551836678008;0.03808763280327755;Esporádicos Recientes
3021;150;6;844.94;0.0;0.0;Esporádicos Recientes
3022;240;3;108.3;1.0;0.14247460757156047;Cazadores de Ofertas
3023;6;38;1940.21;0.46727931512568227;0.07892960040407997;Frecuentes Regulares
3024;165;4;158.34;0.0;0.0;Esporádicos Recientes
3025;154;5;690.1;0.18000289813070572;0.0;Esporádicos Recientes
3026;5;77;5717.38;0.3384364866424831;0.034897103218607124;Leales VIP / Crónicos
3027;177;4;497.48;0.013628688590496098;0.0;Esporádicos Recientes
3028;129;12;2262.49;0.31391519962519177;0.006042015655317814;Frecuentes Regulares
3029;264;10;532.65;0.0;0.06018961794799588;Esporádicos Recientes
3030;39;29;2265.56;0.42528116668726496;0.11586097918395452;Frecuentes Regulares
3031;535;1;72.26;0.0;0.0;Esporádicos / Desertores
3032;566;1;92.7;0.0;0.0;Esporádicos / Desertores
3033;40;4;29.92;0.35060160427807485;0.07486631016042782;Esporádicos Recientes
3034;50;32;1432.59;0.35474909080755834;0.12115120166970314;Frecuentes Regulares
3035;12;26;2220.4700000000003;0.17031979716006068;0.06350457335609126;Frecuentes Regulares
3037;355;6;652.01;0.28251100443244737;0.01595067560313492;Esporádicos / Desertores
3038;32;3;72.91;1.0;0.08544781237141683;Cazadores de Ofertas
3039;660;2;212.14;0.0;0.0;Esporádicos / Desertores
3040;386;4;110.69;0.0;0.587225584967025;En Riesgo (Solo Medicamentos)
3041;434;3;356.29;1.0;0.10325858149260435;Cazadores de Ofertas
3042;153;8;340.46;0.0;0.0;Esporádicos Recientes
3043;50;21;1485.73;0.4477260336669516;0.23790998364440374;Frecuentes Regulares
3044;458;4;232.44;0.13723971777663052;0.0;Esporádicos / Desertores
3045;44;7;724.75;0.6298861676440153;0.028395998620213865;Cazadores de Ofertas
3046;109;92;5676.58;0.3674606893587336;0.10453301107356894;Leales VIP / Crónicos
3047;19;6;344.67;0.0;0.02915832535468709;Esporádicos Recientes
3048;37;34;2005.34;0.38993886323516214;0.05988510676493762;Frecuentes Regulares
3049;628;1;88.9;1.0;1.0;En Riesgo (Solo Medicamentos)
3050;211;9;932.4300000000001;0.0;0.08201151829091727;Esporádicos Recientes
3051;645;9;944.25;0.14344718030182682;0.08467037331215249;Esporádicos / Desertores
3052;562;6;708.48;0.0;0.0;Esporádicos / Desertores
3053;18;7;309.2;0.0;0.21672056921086674;Esporádicos Recientes
3054;544;2;62.230000000000004;0.6345813916117629;0.0;Cazadores de Ofertas
3055;606;11;732.01;0.2576604144752121;0.10658324339831422;Esporádicos / Desertores
3056;5;32;2317.15;0.15071531838681138;0.06979263319163627;Frecuentes Regulares
3057;38;5;122.91;1.0;0.21568627450980393;Cazadores de Ofertas
3059;318;4;604.1200000000001;0.038336754287227694;0.03318877044295835;Esporádicos / Desertores
3060;7;77;5216.49;0.43411949414261314;0.10048135815462121;Leales VIP / Crónicos
3062;303;7;370.12;0.489246730790014;0.2501621095860802;Cazadores de Ofertas
3063;121;4;158.95;0.7137464611513055;0.0;Cazadores de Ofertas
3064;653;5;278.1;0.0;0.0;Esporádicos / Desertores
3065;375;2;152.78;1.0;0.17685560937295458;Cazadores de Ofertas
3066;299;8;896.47;0.008533470166319005;0.07694624471538368;Esporádicos Recientes
3067;587;21;1425.17;0.3269715191871847;0.021800907961857182;Esporádicos / Desertores
3068;333;6;422.34000000000003;0.48652744234503004;0.0;Cazadores de Ofertas
3069;513;4;228.87;1.0;0.0;Cazadores de Ofertas
3070;4;100;5738.18;0.3157203155007337;0.049839844689431145;Leales VIP / Crónicos
3071;374;8;419.96999999999997;0.42572088482510656;0.0;Esporádicos / Desertores
3073;28;2;496.56;1.0;0.0;Cazadores de Ofertas
3074;152;4;80.60000000000001;0.06476426799007443;0.06476426799007443;Esporádicos Recientes
3075;622;2;282.49;0.0;0.03936422528231087;Esporádicos / Desertores
3076;540;5;1222.38;0.050025360362571374;0.0;Esporádicos / Desertores
3077;0;30;1578.9;0.19689024004053454;0.18016340490214705;Frecuentes Regulares
3078;144;6;235.73000000000002;0.8691723582064226;0.0;Cazadores de Ofertas
3079;43;5;466.7900000000001;0.6648600012853746;0.0;Cazadores de Ofertas
3080;542;3;473.64;0.0;0.0;Esporádicos / Desertores
3081;331;5;344.01;0.8733176361152293;0.0;Cazadores de Ofertas
3082;398;1;33.34;0.0;0.0;Esporádicos / Desertores
3083;8;19;1220.42;0.14826043493223642;0.11838547385326362;Frecuentes Regulares
3084;10;4;555.9200000000001;0.22866599510720964;0.2933515613757374;Esporádicos Recientes
3085;48;9;520.29;0.5544600126852333;0.0;Esporádicos Recientes
3086;18;37;2464.86;0.3545150637358714;0.10433046907329423;Frecuentes Regulares
3087;14;11;687.8000000000001;0.0;0.056876999127653385;Esporádicos Recientes
3088;171;4;368.4;0.0;0.06631378935939197;Esporádicos Recientes
3089;96;33;2833.05;0.24103704488095867;0.07726302041968902;Frecuentes Regulares
3090;89;2;147.93;0.5844656256337457;0.0;Cazadores de Ofertas
3091;275;3;107.81;0.48001113069288565;0.0;Cazadores de Ofertas
3092;488;95;5838.7;0.33969548015825446;0.048108311781732235;Leales VIP / Crónicos
3093;222;2;132.37;0.0;0.0;Esporádicos Recientes
3094;275;5;541.8199999999999;0.35408438226717365;0.0;Esporádicos Recientes
3095;30;69;4154.31;0.4594361037091599;0.02866661370961724;Leales VIP / Crónicos
3096;665;1;3.23;0.0;1.0;En Riesgo (Solo Medicamentos)
3097;145;2;53.93;0.4518820693491563;0.0;Esporádicos Recientes
3098;109;25;1741.21;0.6591335910085515;0.14483606227853044;Frecuentes Regulares
3099;9;31;1941.56;0.42758400461484586;0.0868785924720328;Frecuentes Regulares
3100;289;4;508.12;0.21526411083995906;0.0;Esporádicos Recientes
3101;434;35;1477.1399999999999;0.564624883220277;0.07165197611600797;Frecuentes Regulares
3102;7;76;5868.22;0.37781814587728474;0.05130857397984397;Leales VIP / Crónicos
3103;6;61;4513.14;0.17802461257572333;0.10034477104632251;Leales VIP / Crónicos
3104;622;3;241.10000000000002;1.0;0.0;Cazadores de Ofertas
3105;288;2;48.66;0.0;0.38409371146732435;Esporádicos Recientes
3106;132;6;415.3;0.8339513604623164;0.006188297616181074;Cazadores de Ofertas
3107;43;1;33.01;1.0;1.0;En Riesgo (Solo Medicamentos)
3108;712;2;182.77;1.0;0.0;Cazadores de Ofertas
3109;7;74;5104.72;0.19923129965992256;0.015076243163190147;Leales VIP / Crónicos
3110;555;6;397.13;0.0;0.0077556467655427695;Esporádicos / Desertores
3111;583;5;509.35;0.015136939236281535;0.052046726219691766;Esporádicos / Desertores
3112;44;4;231.60999999999999;1.0;0.0;Cazadores de Ofertas
3113;588;2;54.800000000000004;0.0;0.0;Esporádicos / Desertores
3114;27;5;340.76000000000005;0.6775443127127596;0.0;Cazadores de Ofertas
3115;373;4;373.28000000000003;1.0;0.0;Cazadores de Ofertas
3116;348;3;167.38;0.4511291671645358;0.14667224280081254;Cazadores de Ofertas
3117;154;27;1645.68;0.4928357882455884;0.036617082300325704;Frecuentes Regulares
3118;196;1;146.58;0.0;0.0;Esporádicos Recientes
3119;99;8;374.56;0.11418731311405383;0.0;Esporádicos Recientes
3120;8;74;5198.86;0.2643214089242642;0.12381752922756144;Leales VIP / Crónicos
3121;596;7;313.37;0.8930657050770655;0.0;Cazadores de Ofertas
3122;175;39;2285.04;0.3451580716311312;0.09507492210202009;Frecuentes Regulares
3123;266;3;212.47;0.3855132489292606;0.04984233068197863;Esporádicos Recientes
3124;425;5;117.66;0.6806051334353221;0.0;Cazadores de Ofertas
3125;121;7;445.96;0.5552291685352947;0.0;Esporádicos Recientes
3126;30;25;2340.6;0.20358027856105274;0.04540288814833804;Frecuentes Regulares
3128;369;6;168.33;0.48541555278322346;0.045802887185884864;Cazadores de Ofertas
3129;59;33;2399.17;0.2986366118282573;0.031064909948023692;Frecuentes Regulares
3130;10;10;495.85999999999996;0.0;0.07274230629613197;Esporádicos Recientes
3131;89;13;1215.49;0.15953236966161796;0.08303647088828374;Esporádicos Recientes
3132;59;27;1767.3600000000001;0.23289539199710302;0.022892902408111534;Frecuentes Regulares
3133;172;32;1824.78;0.3220388211181622;0.029187080086366574;Frecuentes Regulares
3134;630;3;177.19;0.0;0.39968395507647153;Esporádicos / Desertores
3135;5;81;6299.97;0.31670468272071134;0.06988445976726873;Leales VIP / Crónicos
3136;10;39;2515.83;0.47717453087052786;0.10165233739958583;Frecuentes Regulares
3137;503;1;16.97;1.0;1.0;En Riesgo (Solo Medicamentos)
3138;346;5;277.48;1.0;0.0;Cazadores de Ofertas
3139;407;5;317.63;0.0;0.01674904763403961;Esporádicos / Desertores
3140;4;24;1459.3;0.37015692455286786;0.060426231754951;Frecuentes Regulares
3141;31;18;1615.27;0.19133643291833563;0.028911575154618115;Frecuentes Regulares
3143;159;3;355.76;0.0;0.12410051720260849;Esporádicos Recientes
3144;479;1;10.42;0.0;0.0;Esporádicos / Desertores
3145;359;5;383.72;0.1970447201084124;0.12787970395079745;Esporádicos / Desertores
3146;164;6;448.59000000000003;0.019527853942352704;0.37564368354176414;Esporádicos Recientes
3147;357;31;3196.4900000000002;0.33507691248838567;0.007849234629233941;Frecuentes Regulares
3148;141;2;203.89999999999998;0.0;0.0;Esporádicos Recientes
3149;49;4;731.72;0.0489531514787077;0.0;Esporádicos Recientes
3150;417;2;58.59;0.0;0.0;Esporádicos / Desertores
3151;593;1;26.31;1.0;0.0;Cazadores de Ofertas
3152;404;5;160.14000000000001;0.9197577120019983;0.0;Cazadores de Ofertas
3155;13;7;258.53;0.0;0.11290759292925386;Esporádicos Recientes
3156;527;23;1826.44;0.014021812925691508;0.07854624296445545;Esporádicos / Desertores
3157;416;2;250.71;0.0;0.0;Esporádicos / Desertores
3158;309;7;987.13;0.08942084629177516;0.07180411901168032;Esporádicos / Desertores
3159;2;6;447.72;0.08563387831680515;0.0;Esporádicos Recientes
3160;359;3;193.65;0.0;0.42013942680092947;En Riesgo (Solo Medicamentos)
3161;3;53;3425.06;0.4446345465480897;0.07961320385628282;Frecuentes Regulares
3162;347;2;168.75;0.0;0.0;Esporádicos / Desertores
3163;2;5;324.11;0.5481780876862794;0.23782049304248556;Esporádicos Recientes
